| | b.l.u.e. - Legend of Water | | PlayStation | | NTSC (JP) | SLPS-01459
| | b.l.u.e. - Legend of Water [Trial Version 1] | | PlayStation | | NTSC (JP) | SLPM-80243
| | b.l.u.e. - Legend of Water [Trial Version 2] | | PlayStation | | NTSC (JP) | PAPX-90050
| | Babuji | | PlayStation | | NTSC (JP) | SLPS-00784
| | Baby Universe - 3D Kaleidoscope | | PlayStation | | NTSC (JP) | SCPS-18006
| | Back Gain [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-01217
| | Back Gain [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-01218
| | Back Gain Act-2 [Disc1of3] | | PlayStation | | NTSC (JP) | SLPS-01446
| | Back Gain Act-2 [Disc2of3] | | PlayStation | | NTSC (JP) | SLPS-01447
| | Back Gain Act-2 [Disc3of3] | | PlayStation | | NTSC (JP) | SLPS-01448
| | Backgammon | | PlayStation | | NTSC (JP) | SLPS-01782
| | Backgammon [Reprint] | | PlayStation | | NTSC (JP) | SLPS-03228
| | Backgammon 2000 | | PlayStation | | NTSC (JP) | SLPS-02729
| | Backgammon 2000 [Reprint] | | PlayStation | | NTSC (JP) | SLPM-86733
| | Baiabbu Machi (Pairuappu Machi) | | PlayStation | | NTSC (JP) | SLPS-00289
| | Bakumatsu Roman - Gekka no Kenshi (The Last Blade) | | PlayStation | | NTSC (JP) | SLPM-86118
| | Bakumatsu Roman - Gekka no Kenshi (The Last Blade) [SNK Best Collection] | | PlayStation | | NTSC (JP) | SLPM-86436
| | Bakuretsu Akindo | | PlayStation | | NTSC (JP) | SLPS-00236
| | Bakuretsu Hunter - Mahjong Special | | PlayStation | | NTSC (JP) | SLPS-00541
| | Bakuretsu Hunter - Sorezore no Omoi - Nowaan Chatte | | PlayStation | | NTSC (JP) | SLPS-00718
| | Bakuretsu Soccer - Tecmo Super Shot Soccer | | PlayStation | | NTSC (JP) | SLPS-03437
| | Bakuryuu | | PlayStation | | NTSC (JP) | SLPS-02429
| | Bakushou!! All Yoshimoto Quiz-Oh Ketteisen DX | | PlayStation | | NTSC (JP) | SLPS-00158
| | Bakusou Dekotora Densetsu [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91172
| | Bakusou Dekotora Densetsu 2 [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-02465
| | Bakusou Dekotora Densetsu 2 [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-02466
| | Bakusou Dekotora Densetsu 2 [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91219
| | Bakusou Kyoudai Let's & Go!! Eternal Wings | | PlayStation | | NTSC (JP) | SLPS-01489
| | Bakusou Kyoudai Let's & Go!! Eternal Wings [Reprint] | | PlayStation | | NTSC (JP) | SLPS-02093
| | Bakuten Shoot BeyBlade | | PlayStation | | NTSC (JP) | SLPM-86980
| | Bakuten Shoot BeyBlade 2002 - BeyBattle Tournament 2 | | PlayStation | | NTSC (JP) | SLPM-87131
| | Bakuten Shoot Beyblade 2002 - BeyBattle Tournament 2 [Limited Edition] | | PlayStation | | NTSC (JP) | SLPM-87130
| | Baldy Land | | PlayStation | | NTSC (JP) | SLPS-01074
| | BallBlazer Champions | | PlayStation | | NTSC (JP) | SLPS-00796
| | Bamin Kids | | PlayStation | | NTSC (JP) | SLPS-00558
| | Barbapapa - The Mumins | | PlayStation | | NTSC (JP) | SLPS-03302
| | Barbapapa - The Mumins [Kids Station Controller Set] | | PlayStation | | NTSC (JP) | SLPS-03301
| | Bardysh | | PlayStation | | NTSC (JP) | SLPS-02187
| | Baroque | | PlayStation | | NTSC (JP) | SLPM-86341
| | Baroque [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86759
| | Baroque [Special Edition] | | PlayStation | | NTSC (JP) | SLPM-86328
| | Baroque Syndrome | | PlayStation | | NTSC (JP) | SLPM-86540
| | Baroque Syndrome [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86939
| | Baseball Navigator | | PlayStation | | NTSC (JP) | SLPS-00687
| | Baseball Navigator | | PlayStation | | NTSC (JP) | SLPS-01123
| | Baseball Pro Nami Kusa Yakyuu! | | PlayStation | | NTSC (JP) | SLPS-03055
| | Baseball Simulation - ID Pro Yakyuu | | PlayStation | | NTSC (JP) | SLPM-86650
| | Bass Fisherman | | PlayStation | | NTSC (JP) | SLPS-01304
| | Bass Fishing Game - Lake Masters | | PlayStation | | NTSC (JP) | SLPS-00408
| | Bass Fishing Game - Lake Masters [Reprint] | | PlayStation | | NTSC (JP) | SLPS-01608
| | Bass Landing | | PlayStation | | NTSC (JP) | SLPS-01765
| | Bass Landing [ASCII Casual Collection] | | PlayStation | | NTSC (JP) | SLPS-03204
| | Bass Landing [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80354
| | Bass Landing [with Tsuricon] | | PlayStation | | NTSC (JP) | SLPS-01764
| | Bass Landing 2 | | PlayStation | | NTSC (JP) | SLPS-02647
| | Bass Landing 2 [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91223
| | Bass Landing 2 [with Tsuricon] | | PlayStation | | NTSC (JP) | SLPS-02646
| | Bassing Beat | | PlayStation | | NTSC (JP) | SLPS-01227
| | Bassing Beat 2 | | PlayStation | | NTSC (JP) | SLPS-02859
| | Bastard!! Utsuronaru Kamigami no Utsuwa | | PlayStation | | NTSC (JP) | SLPS-00542
| | Bastard!! Utsuronaru Kamigami no Utsuwa [Pilot Disc] | | PlayStation | | NTSC (JP) | SLPM-80051
| | Batman Forever - The Arcade Game | | PlayStation | | NTSC (JP) | SLPS-00698
| | Battle Arena Nitoshinden | | PlayStation | | NTSC (JP) | SLPS-00485
| | Battle Arena Toshinden | | PlayStation | | NTSC (JP) | SLPS-00025
| | Battle Arena Toshinden 2 | | PlayStation | | NTSC (JP) | SLPS-00200
| | Battle Arena Toshinden 2 - Gyouten Kyougaku no Shishoku-ban | | PlayStation | | NTSC (JP) | SLPM-80028
| | Battle Arena Toshinden 2 Plus [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91006
| | Battle Arena Toshinden 3 | | PlayStation | | NTSC (JP) | SLPS-00650
| | Battle Athletess - Daiundoukai Alternative | | PlayStation | | NTSC (JP) | SLPS-01133
| | Battle Athletess - Daiundoukai Alternative [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86525
| | Battle Athletess - Daiundoukai GTO | | PlayStation | | NTSC (JP) | SLPS-01548
| | Battle Athletess - Daiundoukai GTO [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86526
| | Battle Bonbee | | PlayStation | | NTSC (JP) | SLPM-80361
| | Battle Bugs | | PlayStation | | NTSC (JP) | SLPS-00464
| | Battle Bugs | | PlayStation | | NTSC (JP) | SLPS-00991
| | Battle for Saint | | PlayStation | | NTSC (JP) | SLBM-00001
| | Battle Formation | | PlayStation | | NTSC (JP) | SLPS-00968
| | Battle Konchuuden | | PlayStation | | NTSC (JP) | SLPS-01779
| | Battle Master | | PlayStation | | NTSC (JP) | SLPS-01064
| | Battle Master [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86519
| | Battle Qix [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-87165
| | Battle Sports | | PlayStation | | NTSC (JP) | SLPS-00934
| | Battle Sugoroku - The Hunter [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86400
| | Battleround USA | | PlayStation | | NTSC (JP) | SLPS-01127
| | Bealphareth | | PlayStation | | NTSC (JP) | SCPS-10138
| | Beast Wars Metals | | PlayStation | | NTSC (JP) | SLPS-02468
| | Beat Planet Music | | PlayStation | | NTSC (JP) | SCPS-18013
| | Beat Planet Music [Trial Version] | | PlayStation | | NTSC (JP) | PCPX-96193
| | beatmania - Append 3rd Mix | | PlayStation | | NTSC (JP) | SCPS-45370
| | beatmania - Append 3rd Mix | | PlayStation | | NTSC (JP) | SLPM-86184
| | beatmania - Append 3rd Mix Mini | | PlayStation | | NTSC (JP) | SLPM-86156
| | beatmania - Append 4th Mix - The Beat Goes On | | PlayStation | | NTSC (JP) | SCPS-45419
| | beatmania - Append 4th Mix - The Beat Goes On | | PlayStation | | NTSC (JP) | SLPM-86266
| | beatmania - Append 5th Mix - Time to Get Down | | PlayStation | | NTSC (JP) | SLPM-86322
| | beatmania - Append Club Mix | | PlayStation | | NTSC (JP) | SLPM-86692
| | beatmania - Append Gotta Mix 2 - Going Global | | PlayStation | | NTSC (JP) | SLPM-86574
| | beatmania - Append Gottamix | | PlayStation | | NTSC (JP) | SCPS-45403
| | beatmania - Append Gottamix | | PlayStation | | NTSC (JP) | SLPM-86229
| | beatmania - Arcade [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-86126
| | beatmania - Arcade [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-86127
| | beatmania - Arcade [Konami The Best] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-86390
| | beatmania - Arcade [Konami The Best] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-86391
| | beatmania - Best Hits | | PlayStation | | NTSC (JP) | SLPM-86596
| | beatmania - Best Hits [Konami The Best] | | PlayStation | | NTSC (JP) | SLPM-86830
| | beatmania - featuring Dreams Come True | | PlayStation | | NTSC (JP) | SLPM-86597
| | beatmania - The Sound of Tokyo | | PlayStation | | NTSC (JP) | SLPM-86769
| | beatmania - The Sound of Tokyo [Konami The Best] | | PlayStation | | NTSC (JP) | SLPM-86938
| | beatmania 6th Mix + Core Remix | | PlayStation | | NTSC (JP) | SLPM-87012
| | Beavis & Butthead - Virtual Aho Shoukougun | | PlayStation | | NTSC (JP) | SLPS-01219
| | Beltlogger 9 | | PlayStation | | NTSC (JP) | SLPS-00582
| | Beltlogger 9 [Limited Edition] | | PlayStation | | NTSC (JP) | SLPS-00581
| | Beltlogger 9 [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91462
| | Beyond the Beyond | | PlayStation | | NTSC (JP) | SCPS-10014
| | Beyond the Beyond [Demo] | | PlayStation | | NTSC (JP) | PAPX-90005
| | Big Challenge Golf - Tokyo Yomiuri Country Club Hen | | PlayStation | | NTSC (JP) | SLPS-00459
| | Billiard King [Nice Price Series Vol.04] | | PlayStation | | NTSC (JP) | SLPS-03368
| | BioHazard | | PlayStation | | NTSC (JP) | SLPS-00222
| | BioHazard - Director's Cut | | PlayStation | | NTSC (JP) | SLPS-00998
| | BioHazard - Director's Cut - Dual Shock | | PlayStation | | NTSC (JP) | SLPS-01512
| | BioHazard - Director's Cut - Dual Shock [Bonus Disc] | | PlayStation | | NTSC (JP) | SLPS-01513
| | BioHazard - Gun Survivor | | PlayStation | | NTSC (JP) | SLPS-02553
| | BioHazard - Gun Survivor [Capcore] | | PlayStation | | NTSC (JP) | SLPM-86749
| | BioHazard [Demo] | | PlayStation | | NTSC (JP) | SLPM-80027
| | BioHazard 1 - BioHazard 5th Anniversary - Nightmare Returns [Limited Edition in Aluminum] | | PlayStation | | NTSC (JP) | SLPM-86770
| | BioHazard 2 [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-01222
| | BioHazard 2 [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-01223
| | BioHazard 2 - BioHazard 5th Anniversary - Nightmare Returns [Limited Edition in Aluminum] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPM-86771
| | BioHazard 2 - BioHazard 5th Anniversary - Nightmare Returns [Limited Edition in Aluminum] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPM-86772
| | BioHazard 2 - Dual Shock [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-01510
| | BioHazard 2 - Dual Shock [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-01511
| | BioHazard 2 [Demo] [BioHazard - Director's Cut - Bonus Disc] | | PlayStation | | NTSC (JP) | SLPS-00999
| | BioHazard 3 - BioHazard 5th Anniversary - Nightmare Returns [Limited Edition in Aluminum] | | PlayStation | | NTSC (JP) | SLPM-86773
| | BioHazard 3 - Last Escape | | PlayStation | | NTSC (JP) | SLPS-02300
| | BioHazard 3 - Last Escape [Capcore] | | PlayStation | | NTSC (JP) | SLPM-87224
| | BioHazard 3 - Last Escape [Promotion-ban] | | PlayStation | | NTSC (JP) | SLPM-80485
| | Bishi Bashi Special | | PlayStation | | NTSC (JP) | SLPM-86123
| | Bishi Bashi Special [Konami The Best] | | PlayStation | | NTSC (JP) | SLPM-86825
| | Bishi Bashi Special [PSone Books] | | PlayStation | | NTSC (JP) | SLPM-87206
| | Bishi Bashi Special 2 | | PlayStation | | NTSC (JP) | SLPM-86267
| | Bishi Bashi Special 2 [Konami The Best] | | PlayStation | | NTSC (JP) | SLPM-86925
| | Bishi Bashi Special 2 [PSone Books] | | PlayStation | | NTSC (JP) | SLPM-87207
| | Bishi Bashi Special 3 - Step Champ | | PlayStation | | NTSC (JP) | SLPM-86539
| | Bishi Bashi Special 3 - Step Champ [PSone Books] | | PlayStation | | NTSC (JP) | SLPM-87208
| | Bishoujo Senshi Sailor Moon Super S - Shin Shuyaku Soudatsusen | | PlayStation | | NTSC (JP) | SLPS-00262
| | Bishoujo Senshi Sailor Moon Super S - Shin Shuyaku Soudatsusen [Limited Edition] | | PlayStation | | NTSC (JP) | SLPS-00260
| | Bistro, The | | PlayStation | | NTSC (JP) | SLPS-02294
| | Black Dawn | | PlayStation | | NTSC (JP) | SLPS-00663
| | Black Matrix 00 [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-03573
| | Black Matrix 00 [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-03574
| | Black Matrix 00 [Limited Edition] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-03571
| | Black Matrix 00 [Limited Edition] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-03572
| | Black Matrix Cross [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-02962
| | Black Matrix Cross [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-02963
| | Black Matrix Cross [Best Price] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-03415
| | Black Matrix Cross [Best Price] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-03416
| | Blackjack vs. Matsuda Jun | | PlayStation | | NTSC (JP) | SLPS-01983
| | Blade Arts | | PlayStation | | NTSC (JP) | SLPM-86602
| | Blademaker | | PlayStation | | NTSC (JP) | SLPS-01795
| | Blam! Machinehead | | PlayStation | | NTSC (JP) | SCPS-45067
| | Blam! Machinehead | | PlayStation | | NTSC (JP) | SLPS-00798
| | Blaster Master | | PlayStation | | NTSC (JP) | SLPS-02617
| | Blaster Master [Value 1500] | | PlayStation | | NTSC (JP) | SLPS-03269
| | Blaze & Blade - Eternal Quest | | PlayStation | | NTSC (JP) | SLPS-01209
| | Blaze & Blade Busters | | PlayStation | | NTSC (JP) | SLPS-01576
| | Blend X Brand | | PlayStation | | NTSC (JP) | SLPS-02818
| | Blend X Brand - Odekake Gousei RPG [Best Price] | | PlayStation | | NTSC (JP) | SLPS-03224
| | Block Kuzushi | | PlayStation | | NTSC (JP) | SLPS-00353
| | Block Kuzushi [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-87236
| | Block Kuzushi 2 | | PlayStation | | NTSC (JP) | SLPS-02578
| | Block Kuzushi Kowashite Help! | | PlayStation | | NTSC (JP) | SLPS-03042
| | Block Wars | | PlayStation | | NTSC (JP) | SLPS-03219
| | Blockids | | PlayStation | | NTSC (JP) | SLPS-00205
| | Blockids Deluxe Pack with Namco Volume Control | | PlayStation | | NTSC (JP) | SLPS-00206
| | Blood Factory | | PlayStation | | NTSC (JP) | SLPS-00235
| | Bloody Bride - Imodoki no Banpaia | | PlayStation | | NTSC (JP) | SLPS-00526
| | Bloody Roar | | PlayStation | | NTSC (JP) | SCPS-45129
| | Bloody Roar - Hyper Beast Duel | | PlayStation | | NTSC (JP) | SLPS-01070
| | Bloody Roar - Hyper Beast Duel [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91157
| | Bloody Roar 2 - Bringer of the New Age | | PlayStation | | NTSC (JP) | SCPS-45374
| | Bloody Roar 2 - Bringer of the New Age | | PlayStation | | NTSC (JP) | SLPS-01842
| | Blue Breaker | | PlayStation | | NTSC (JP) | SLPS-01122
| | Blue Breaker [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86646
| | Blue Breaker Burst - Bishou wo Anata to | | PlayStation | | NTSC (JP) | SLPS-01502
| | Blue Breaker Burst - Bishou wo Anata to [Limited Edition] | | PlayStation | | NTSC (JP) | SLPS-01469
| | Blue Breaker Burst - Bishou wo Anata to [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86647
| | Blue Breaker Burst - Egao no Asu ni | | PlayStation | | NTSC (JP) | SLPS-01580
| | Blue Breaker Burst - Egao no Asuni [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86648
| | Blue Chicago Blues - J.B. Harold [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-00144
| | Blue Chicago Blues - J.B. Harold [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-00145
| | Blue Chicago Blues - J.B. Harold [Riverhill Best Vol.2] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-02148
| | Blue Chicago Blues - J.B. Harold [Riverhill Best Vol.2] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-02149
| | Blue Forest Story - Kaze no Fuuin | | PlayStation | | NTSC (JP) | SLPS-00566
| | Blue Knight Bersaga Story - Soukou Kihei Votoms Gaiden | | PlayStation | | NTSC (JP) | SLPS-00982
| | Blue Marlin, The | | PlayStation | | NTSC (JP) | SLPS-02752
| | Body Hazard | | PlayStation | | NTSC (JP) | SLPS-00865
| | Bokan to Ippatsu! Doronbo - Time Bokan Series | | PlayStation | | NTSC (JP) | SLPS-00609
| | Bokan to Ippatsu! Doronbo - Time Bokan Series [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91051
| | Boku ha Koukuu Kanseikan | | PlayStation | | NTSC (JP) | SLPS-02514
| | Boku no Choro-Q | | PlayStation | | NTSC (JP) | SLPM-87024
| | Boku no Natsuyasumi - Summer Holiday 20th Century | | PlayStation | | NTSC (JP) | SCPS-10088
| | Boku no Natsuyasumi - Summer Holiday 20th Century [PlayStation the Best] | | PlayStation | | NTSC (JP) | SCPS-91232
| | Bokujou Monogatari Harvest Moon | | PlayStation | | NTSC (JP) | SLPS-02489
| | Bokujou Monogatari Harvest Moon [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91218
| | Bokujou Monogatari Harvest Moon for Girls [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91525
| | Bokujyou Keieiteki Board Game Umapoly | | PlayStation | | NTSC (JP) | SLPM-86403
| | Bomb Boat [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-87090
| | Bomberman | | PlayStation | | NTSC (JP) | SLPS-01717
| | Bomberman [Hudson The Best] | | PlayStation | | NTSC (JP) | SLPM-86844
| | Bomberman Fantasy Race | | PlayStation | | NTSC (JP) | SLPS-01525
| | Bomberman Fantasy Race [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91138
| | Bomberman Fantasy Race [PSone Books] | | PlayStation | | NTSC (JP) | SLPM-87102
| | Bomberman Land | | PlayStation | | NTSC (JP) | SLPS-03002
| | Bomberman Land [Hudson The Best] | | PlayStation | | NTSC (JP) | SLPM-87080
| | Bomberman Land [Psone Books] | | PlayStation | | NTSC (JP) | SLPM-87364
| | Bomberman Wars | | PlayStation | | NTSC (JP) | SCPS-45225
| | Bomberman Wars | | PlayStation | | NTSC (JP) | SLPS-01347
| | Bomberman World | | PlayStation | | NTSC (JP) | SCPS-45168
| | Bomberman World | | PlayStation | | NTSC (JP) | SLPS-01155
| | Bomberman World [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91149
| | Bombing Islands, The - Kid Klown no Krazy Puzzle | | PlayStation | | NTSC (JP) | SLPS-00866
| | Bombing Islands, The - Kid Klown no Krazy Puzzle [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91449
| | Bonogurashi | | PlayStation | | NTSC (JP) | SLPS-00333
| | Book of Watermarks, The [Disc1of2] | | PlayStation | | NTSC (JP) | SCPS-10094
| | Book of Watermarks, The [Disc2of2] | | PlayStation | | NTSC (JP) | SCPS-10095
| | Book of Watermarks, The [Trial Version] | | PlayStation | | NTSC (JP) | PCPX-96163
| | Bottom of the 9th - Major League Heroes | | PlayStation | | NTSC (JP) | SLPM-86004
| | Boundary Gate | | PlayStation | | NTSC (JP) | SLPS-00907
| | Bounty Hunter Sarah - Holy Mountain no Teiou | | PlayStation | | NTSC (JP) | SLPM-86735
| | Bounty Sword First | | PlayStation | | NTSC (JP) | SLPS-00757
| | Bounty Sword First [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86614
| | Bounty Sword First [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80101
| | Boxer's Road | | PlayStation | | NTSC (JP) | SLPS-00033
| | Boxer's Road [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91007
| | Boys Be... Kono Koi no Yukue | | PlayStation | | NTSC (JP) | SLPS-00779
| | Boys Be... Second Season | | PlayStation | | NTSC (JP) | SLPS-01705
| | Brain Dead 13 [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-00514
| | Brain Dead 13 [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-00515
| | Brave Fencer Musashiden | | PlayStation | | NTSC (JP) | SCPS-45291
| | Brave Fencer Musashiden | | PlayStation | | NTSC (JP) | SLPS-01490
| | Brave Fencer Musashiden [Squaresoft Millennium Collection] | | PlayStation | | NTSC (JP) | SLPS-02769
| | Brave Fencer Musashiden [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80262
| | Brave Prove | | PlayStation | | NTSC (JP) | SLPS-01316
| | Brave Saga 2 [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-02580
| | Brave Saga 2 [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-02581
| | Brave Sword | | PlayStation | | NTSC (JP) | SLPS-02889
| | Break Point | | PlayStation | | NTSC (JP) | SLPM-86044
| | Break Thru! | | PlayStation | | NTSC (JP) | SLPS-00129
| | Break Volley | | PlayStation | | NTSC (JP) | SLPS-02375
| | Breath of Fire III | | PlayStation | | NTSC (JP) | SLPS-00990
| | Breath of Fire III [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPM-86720
| | Breath of Fire IV | | PlayStation | | NTSC (JP) | SLPS-02728
| | Breath of Fire IV [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPM-87159
| | Breed Master | | PlayStation | | NTSC (JP) | SLPM-87054
| | Breeding Stud | | PlayStation | | NTSC (JP) | SLPM-86012
| | Breeding Stud 2 | | PlayStation | | NTSC (JP) | SLPM-86087
| | Breeding Stud '99 | | PlayStation | | NTSC (JP) | SLPM-86316
| | Brigandine | | PlayStation | | NTSC (JP) | SLPS-01107
| | Brigandine - Grand Edition [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-02661
